a8:a8:nuphar lutea community,M16a,"Erica tetralix-Sphagnum compactum wet heath, typical sub-community",M16
a8:a8:nuphar lutea community,M16b,"Erica tetralix-Sphagnum compactum wet heath, Succisa pratensis-Carex panicea sub-community",M16
a8:a8:nuphar lutea community,M16c,"Erica tetralix-Sphagnum compactum wet heath, Rhynchospora alba-Drosera intermedia sub-community",M16
a8:a8:nuphar lutea community,M16d,"Erica tetralix-Sphagnum compactum wet heath, Juncus squarrosus-Dicranum scoparium sub-community",M16
a8:a8:nuphar lutea community,M17,Scirpus cespitosus-Eriophorum vaginatum blanket mire,M17
a8:a8:nuphar lutea community,M17a,"Scirpus cespitosus-Eriophorum vaginatum blanket mire, Drosera rotundifolia-Sphagnum spp. sub-community",M17
a8:a8:nuphar lutea community,M17b,"Scirpus cespitosus-Eriophorum vaginatum blanket mire, Cladonia spp. sub-community",M17
a8:a8:nuphar lutea community,M17c,"Scirpus cespitosus-Eriophorum vaginatum blanket mire, Juncus squarrosus-Rhytidiadelphus loreus sub-community",M17
a8:a8:nuphar lutea community,M18,Erica tetralix-Sphagnum papillosum raised and blanket mire,M18
a8:a8:nuphar lutea community,M18a,"Erica tetralix-Sphagnum papillosum raised and blanket mire, Sphagnum magellanicum-Andromeda polifolia sub-community",M18
a8:a8:nuphar lutea community,M18b,"Erica tetralix-Sphagnum papillosum raised and blanket mire, Empetrum nigrum ssp. nigrum-Cladonia spp. sub-community",M18
a8:a8:nuphar lutea community,M19,Calluna vulgaris-Eriophorum vaginatum blanket mire,M19
a8:a8:nuphar lutea community,M19a,"Calluna vulgaris-Eriophorum vaginatum blanket mire, Erica tetralix sub-community",M19
a8:a8:nuphar lutea community,M19b,"Calluna vulgaris-Eriophorum vaginatum blanket mire, Empetrum nigrum ssp. nigrum sub-community",M19
a8:a8:nuphar lutea community,M19c,"Calluna vulgaris-Eriophorum vaginatum blanket mire, Vaccinium vitis-idaea-Hylocomium splendens sub-community",M19
a8:a8:nuphar lutea community,M2,Sphagnum cuspidatum/recurvum bog pool community,M2
a8:a8:nuphar lutea community,M20,Eriophorum vaginatum blanket and raised mire,M20
a8:a8:nuphar lutea community,M20a,"Eriophorum vaginatum blanket and raised mire, species-poor sub-community",M20
a8:a8:nuphar lutea community,M20b,"Eriophorum vaginatum blanket and raised mire, Calluna vulgaris-Cladonia spp. sub-community",M20
"a8:a8a:nuphar lutea community, species-poor sub-community",M21,Narthecium ossifragum-Sphagnum papillosum valley mire,M21
"a8:a8a:nuphar lutea community, species-poor sub-community",M21a,"Narthecium ossifragum-Sphagnum papillosum valley mire, Rhynchospora alba-Sphagnum auriculatum sub-community",M21
"a8:a8a:nuphar lutea community, species-poor sub-community",M21b,"Narthecium ossifragum-Sphagnum papillosum valley mire, Vaccinium oxycoccos-Sphagnum recurvum sub-community",M21
"a8:a8a:nuphar lutea community, species-poor sub-community",M22,Juncus subnodulosus-Cirsium palustre fen-meadow,M22
"a8:a8a:nuphar lutea community, species-poor sub-community",M22a,"Juncus subnodulosus-Cirsium palustre fen-meadow, typical sub-community",M22
"a8:a8a:nuphar lutea community, species-poor sub-community",M22b,"Juncus subnodulosus-Cirsium palustre fen-meadow, Briza media-Trifolium spp. sub-community",M22
"a8:a8a:nuphar lutea community, species-poor sub-community",M22c,"Juncus subnodulosus-Cirsium palustre fen-meadow, Carex elata sub-community",M22
"a8:a8a:nuphar lutea community, species-poor sub-community",M22d,"Juncus subnodulosus-Cirsium palustre fen-meadow, Iris pseudacorus sub-community",M22
"a8:a8a:nuphar lutea community, species-poor sub-community",M23,Juncus effusus/acutiflorus-Galium palustre rush-pasture,M23
"a8:a8a:nuphar lutea community, species-poor sub-community",M23a,"Juncus effusus/acutiflorus-Galium palustre rush-pasture, Juncus acutiflorus sub-community",M23
"a8:a8a:nuphar lutea community, species-poor sub-community",M23b,"Juncus effusus/acutiflorus-Galium palustre rush-pasture, Juncus effusus sub-community",M23
"a8:a8a:nuphar lutea community, species-poor sub-community",M24,Molinia caerulea-Cirsium dissectum fen-meadow,M24
"a8:a8a:nuphar lutea community, species-poor sub-community",M24a,"Molinia caerulea-Cirsium dissectum fen-meadow, Eupatorium cannabinum sub-community",M24
"a8:a8a:nuphar lutea community, species-poor sub-community",M24b,"Molinia caerulea-Cirsium dissectum fen-meadow, typical sub-community",M24
"a8:a8a:nuphar lutea community, species-poor sub-community",M24c,"Molinia caerulea-Cirsium dissectum fen-meadow, Juncus acutiflorus-Erica tetralix sub-community",M24
"a8:a8a:nuphar lutea community, species-poor sub-community",M25,Molinia caerulea-Potentilla erecta mire,M25
"a8:a8a:nuphar lutea community, species-poor sub-community",M25a,"Molinia caerulea-Potentilla erecta mire, Erica tetralix sub-community",M25
"a8:a8a:nuphar lutea community, species-poor sub-community",M25b,"Molinia caerulea-Potentilla erecta mire, Anthoxanthum odoratum sub-community",M25
"a8:a8a:nuphar lutea community, species-poor sub-community",M25c,"Molinia caerulea-Potentilla erecta mire, Angelica sylvestris sub-community",M25
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M26,Molinia caerulea-Crepis paludosa mire,M26
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M26a,"Molinia caerulea-Crepis paludosa mire, Sanguisorba officinalis sub-community",M26
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M26b,"Molinia caerulea-Crepis paludosa mire, Festuca rubra sub-community",M26
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M27,Filipendula ulmaria-Angelica sylvestris mire,M27
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M27a,"Filipendula ulmaria-Angelica sylvestris mire, Valeriana officinalis-Rumex acetosa sub-community",M27
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M27b,"Filipendula ulmaria-Angelica sylvestris mire, Urtica dioica-Vicia cracca sub-community",M27
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M27c,"Filipendula ulmaria-Angelica sylvestris mire, Juncus effusus-Holcus lanatus sub-community",M27
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M28,Iris pseudacorus-Filipendula ulmaria mire,M28
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M28a,"Iris pseudacorus-Filipendula ulmaria mire, Juncus spp. sub-community",M28
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M28b,"Iris pseudacorus-Filipendula ulmaria mire, Urtica dioica-Galium aparine sub-community",M28
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M28c,"Iris pseudacorus-Filipendula ulmaria mire, Atriplex prostrata-Samolus valerandi sub-community",M28
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M29,Hypericum elodes-Potamogeton polygonifolius soakway,M29
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M2a,"Sphagnum cuspidatum/recurvum bog pool community, Rhynchospora alba sub-community",M2
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M2b,"Sphagnum cuspidatum/recurvum bog pool community, Sphagnum recurvum sub-community",M2
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M3,Eriophorum angustifolium bog pool community,M3
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M31,Anthelia julacea-Sphagnum auriculatum spring,M31
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M32,Philonotis fontana-Saxifraga stellaris spring,M32
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M32a,"Philonotis fontana-Saxifraga stellaris spring, Sphagnum auriculatum sub-community",M32
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M32b,"Philonotis fontana-Saxifraga stellaris spring, Montia fontana-Chrysosplenium oppositifolium sub-community",M32
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M33,Pohlia wahlenbergii var. glacialis spring,M33
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M34,Carex demissa-Koenigia islandica flush,M34
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M35,Ranunculus omiophyllus-Montia fontana rill,M35
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M37,Cratoneuron commutatum-Festuca rubra spring,M37
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M38,Cratoneuron commutatum-Carex nigra spring,M38
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M4,Carex rostrata-Sphagnum recurvum mire,M4
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M5,Carex rostrata-Sphagnum squarrosum mire,M5
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M6,Carex echinata-Sphagnum recurvum/auriculatum mire,M6
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M6a,"Carex echinata-Sphagnum recurvum/auriculatum mire, Carex echinata sub-community",M6
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M6b,"Carex echinata-Sphagnum recurvum/auriculatum mire, Carex nigra-Nardus stricta sub-community",M6
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M6c,"Carex echinata-Sphagnum recurvum/auriculatum mire, Juncus effusus sub-community",M6
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M6d,"Carex echinata-Sphagnum recurvum/auriculatum mire, Juncus acutiflorus sub-community",M6
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M7,Carex curta-Sphagnum russowii mire,M7
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M7a,"Carex curta-Sphagnum russowii mire, Carex bigelowii-Sphagnum lindbergii sub-community",M7
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M7b,"Carex curta-Sphagnum russowii mire, Carex aquatilis-Sphagnum recurvum sub-community",M7
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M8,Carex rostrata-Sphagnum warnstorfii mire,M8
"a8:a8b:nuphar lutea community, callitriche stagnalis-zannichellia palustris sub-community",M9,Carex rostrata-Calliergon cuspidatum/giganteum mire,M9
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",M9a,"Carex rostrata-Calliergon cuspidatum/giganteum mire, Campylium stellatum-Scorpidium scorpioides sub-community",M9
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",M9b,"Carex rostrata-Calliergon cuspidatum/giganteum mire, Carex diandra-Calliergon giganteum sub-community",M9
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC1,Crithmum maritimum-Spergularia rupicola maritime rock-crevice community,MC1
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC10,Festuca rubra-Plantago spp. maritime grassland,MC10
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC10a,"Festuca rubra-Plantago spp. maritime grassland, Armeria maritima sub-community",MC10
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC10b,"Festuca rubra-Plantago spp. maritime grassland, Carex panicea sub-community",MC10
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC10c,"Festuca rubra-Plantago spp. maritime grassland, Schoenus nigricans sub-community",MC10
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC11,Festuca rubra-Daucus carota ssp. gummifer maritime grassland,MC11
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC11a,"Festuca rubra-Daucus carota ssp. gummifer maritime grassland, Bromus hordeaceus ssp. ferronii sub-community",MC11
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC11b,"Festuca rubra-Daucus carota ssp. gummifer maritime grassland, Ononis repens sub-community",MC11
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC11c,"Festuca rubra-Daucus carota ssp. gummifer maritime grassland, Sanguisorba minor sub-community",MC11
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC12,Festuca rubra-Hyacinthoides non-scripta maritime bluebell community,MC12
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC12a,"Festuca rubra-Hyacinthoides non-scripta maritime bluebell community, Ranunculus ficaria sub-community",MC12
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC12b,"Festuca rubra-Hyacinthoides non-scripta maritime bluebell community, Armeria maritima sub-community",MC12
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC1a,"Crithmum maritimum-Spergularia rupicola maritime rock-crevice community, typical sub-community",MC1
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC1b,"Crithmum maritimum-Spergularia rupicola maritime rock-crevice community, Inula crithmoides sub-community",MC1
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC1c,"Crithmum maritimum-Spergularia rupicola maritime rock-crevice community, Rayed Aster tripolium sub-community",MC1
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC2,Armeria maritima-Ligusticum scoticum maritime rock-crevice community,MC2
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC3,Rhodiola rosea-Armeria maritima maritime cliff-ledge community,MC3
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC4,Brassica oleracea maritime cliff-ledge community,MC4
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC4a,"Brassica oleracea maritime cliff-ledge community, Beta vulgaris ssp. maritima sub-community",MC4
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC4b,"Brassica oleracea maritime cliff-ledge community, Ononis repens sub-community",MC4
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC5,Armeria maritima-Cerastium diffusum ssp. diffusum maritime therophyte community,MC5
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC5a,"Armeria maritima-Cerastium diffusum ssp. diffusum maritime therophyte community, Desmazeria marina sub-community",MC5
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC5b,"Armeria maritima-Cerastium diffusum ssp. diffusum maritime therophyte community, Anthyllis vulneraria sub-community",MC5
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC5c,"Armeria maritima-Cerastium diffusum ssp. diffusum maritime therophyte community, Aira praecox sub-community",MC5
"a8:a8c:nuphar lutea community, nymphaea alba sub-community",MC5d,"Armeria maritima-Cerastium diffusum ssp. diffusum maritime therophyte community, Arenaria serpyllifolia sub-community",MC5
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC6,Atriplex prostrata-Beta vulgaris ssp. maritima sea-bird cliff community,MC6
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC7,Stellaria media-Rumex acetosa sea-bird cliff community,MC7
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8,Festuca rubra-Armeria maritima maritime grassland,MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8a,"Festuca rubra-Armeria maritima maritime grassland, typical sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8b,"Festuca rubra-Armeria maritima maritime grassland, Crithmum maritimum sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8c,"Festuca rubra-Armeria maritima maritime grassland, Ligusticum scoticum sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8d,"Festuca rubra-Armeria maritima maritime grassland, Holcus lanatus sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8e,"Festuca rubra-Armeria maritima maritime grassland, Plantago coronopus sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8f,"Festuca rubra-Armeria maritima maritime grassland, Anthyllis vulneraria sub-community",MC8
"a8:a8d:nuphar lutea community, potamogeton obtusifolius-juncus bulbosus sub-community",MC8g,"Festuca rubra-Armeria maritima maritime grassland, Armeria maritima-dominated sub-community",MC8
